mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.22411298751831055,0.0019169045422831018,0.0,0.0,10,1,10,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.22386558850606283,0.0013483738284185852,0.0,0.0,10,1,10,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
11.036405881245932,0.046878537518491886,0.1904613971710205,0.004928546704717473,10,2,2,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8185825626576382,0.8190142925310732,0.8248540071349042,0.8208169541078719,0.0028600635806694174,233
20.613746881484985,3.049075855528166,0.23563559850056967,0.0379767186794093,10,2,2,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8600059078824785,0.8620282215001477,0.8659819582358154,0.8626720292061472,0.0024818220092145387,46
16.389541625976562,0.42848322476246437,0.17835521697998047,0.0005401666737149243,10,2,2,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8605512508805017,0.8610284260037719,0.8663455202344975,0.8626417323729237,0.00262620860014624,48
0.22326080004374185,0.00038395392324085706,0.0,0.0,10,2,2,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2715957959493001,0.05752918727271212,0.0,0.0,10,2,2,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.307998259862264,0.05354902347960816,0.0,0.0,10,2,2,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
24.401894410451252,3.672772714870807,0.41301242510477704,0.07005593050962441,10,2,2,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8185598400327205,0.8196050807789316,0.8249676202594923,0.8210441803570481,0.0028069161673092862,222
40.603906075159706,5.619011960069059,0.45731409390767414,0.07707502723887238,10,2,2,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8598014042582199,0.861210207003113,0.8667772501079325,0.8625962871230884,0.003011812289854885,52
32.05450717608134,0.04016133655428698,0.33915138244628906,0.0004696091157183643,10,2,2,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8605285282555841,0.861573769001795,0.8665273012338386,0.8628765328304059,0.0026165135207003505,18
0.22162493069966635,0.001688010278755382,0.0,0.0,10,2,2,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2210085391998291,0.0012670060848994258,0.0,0.0,10,2,2,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.22182854016621908,0.00028038648874486173,0.0,0.0,10,2,2,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
32.6813215414683,0.032546008054070714,0.5405144691467285,0.006849517332568927,10,2,2,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.818900679406485,0.81933240927992,0.824808561885069,0.8210138835238247,0.0026890252967541966,223
56.49282828966776,8.143005531534559,0.5987869103749593,0.11508514691807985,10,2,2,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8610057033788543,0.8618237178758891,0.8667318048580972,0.8631870753709469,0.002528651456428192,1
47.92007827758789,0.12075078015039906,0.49683419863382977,0.0025555200430699334,10,2,2,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8604830830057488,0.8612556522529483,0.8667772501079325,0.8628386617888766,0.0028028050557352456,20
0.22620844841003418,0.0012019643714708255,0.0,0.0,10,2,2,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.22449421882629395,0.0006402096318574811,0.0,0.0,10,2,2,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2236498991648356,0.0009238010057911642,0.0,0.0,10,2,2,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
12.588340838750204,2.130238249604205,0.21826410293579102,0.04151498425376346,10,2,5,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8187643436569793,0.8197186939035197,0.82499034288441,0.8211577934816363,0.0027378851073768043,218
20.747315327326458,3.147313932943273,0.23750758171081543,0.039255170634716945,10,2,5,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8604603603808312,0.8614374332522893,0.8670271989820264,0.8629749975383824,0.0028929708206776464,6
18.346129496892292,3.083226696289826,0.20360040664672852,0.03805262205182269,10,2,5,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8607330318798427,0.8610284260037719,0.8669135858574383,0.8628916812470177,0.0028464717275491513,14
0.22165711720784506,0.0015305132987176529,0.0,0.0,10,2,5,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2347421646118164,0.015306105068331596,0.0,0.0,10,2,5,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.22181224822998047,0.00040041986905093067,0.0,0.0,10,2,5,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
