mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_reduce_dim,param_reduce_dim__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
29.132332404454548,2.693624316945595,0.45306603113810223,0.03181804533661843,10,2,5,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8176507332452065,0.8221026593924012,0.8300144794636142,0.823255957367074,0.005112933098335727,219
43.52875677744547,2.8675020377344524,0.4545295238494873,0.06185268199364659,10,2,5,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8818243979643308,0.8827895542084657,0.8889944808406715,0.8845361443378227,0.003177048412533639,34
45.41806189219157,3.3558555304411604,0.4892009099324544,0.06564725360704968,10,2,5,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8822579376298119,0.8828471682242353,0.8895357547239906,0.8848802868593459,0.003300690226039165,9
0.30495134989420575,0.06421567105580402,0.0,0.0,10,2,5,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2628931999206543,0.0030483616680089098,0.0,0.0,10,2,5,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2731388409932454,0.01399555478759178,0.0,0.0,10,2,5,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
43.21067229906718,3.801162191352964,0.6885717709859213,0.07468643618943716,10,2,5,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8176725392913041,0.8220226822248217,0.8294011852074751,0.8230321355745337,0.004841110809560269,230
62.78649687767029,2.5057962390733475,0.6025333404541016,0.007369374188746701,10,2,5,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8819165308690542,0.8828840733826577,0.8889376373111277,0.8845794138542799,0.0031069404461379346,29
63.83229994773865,5.487376218774385,0.6462632020314535,0.09695844264172929,10,2,5,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8823870577112987,0.8828437064312382,0.8896441930216182,0.8849583190547183,0.003318653656591079,2
0.2663051287333171,0.007110691060679513,0.0,0.0,10,2,5,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2749945322672526,0.006821094756596443,0.0,0.0,10,2,5,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.26687073707580566,0.0035332787257353086,0.0,0.0,10,2,5,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
15.704123258590698,1.5580981193174221,0.27386267979939777,0.025770389653484528,10,2,10,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8176390417628232,0.8218511354482948,0.8294972474455057,0.8229958082188746,0.0049082900835885675,231
20.30333360036214,0.20224673763920575,0.21752468744913736,0.0006693221135006048,10,2,10,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8816225013065986,0.8826029206997406,0.8886778576615613,0.8843010932226335,0.00312061487125101,49
22.967368364334106,1.4536593047945918,0.2599489688873291,0.03250630040642443,10,2,10,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8820852983070819,0.8828058541931044,0.889145026831941,0.8846787264440424,0.003171821722861832,23
0.26314250628153485,0.0014168923005145725,0.0,0.0,10,2,10,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2623654206593831,0.001679915110506711,0.0,0.0,10,2,10,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2633488178253174,0.00471171480367178,0.0,0.0,10,2,10,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
27.86199426651001,1.3557630845131843,0.5130235354105631,0.04300331401553012,10,2,10,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8173145184001864,0.8220613422662386,0.8298220640774246,0.8230659749146166,0.005155362243055948,228
45.479764461517334,3.167470583637598,0.45082831382751465,0.060894785604287065,10,2,10,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8815790780113395,0.8826649962037578,0.888844932918724,0.8843630023779404,0.0032000604795808314,47
41.07829777399699,1.1343059394910417,0.44239385922749835,0.06572777754084923,10,2,10,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8823036620811666,0.8827992493953793,0.8894654519588415,0.8848561211451291,0.003265562698747934,11
0.3368881543477376,0.040885198816364376,0.0,0.0,10,2,10,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.27493802706400555,0.012369759938344844,0.0,0.0,10,2,10,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2652771472930908,0.004446376030740453,0.0,0.0,10,2,10,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
42.70856920878092,1.742613935946221,0.7559819221496582,0.0770345525941445,10,2,10,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8179830622778819,0.822077835690361,0.829749553180612,0.8232701503829517,0.004877074791691821,218
64.25029023488362,2.266948258500049,0.6673481464385986,0.09333342266000924,10,2,10,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8815620986672348,0.8827796671295843,0.8890436245361871,0.8844617967776688,0.003277751002000633,42
64.73853055636089,3.2126378704666245,0.6481758753458658,0.09014474067110999,10,2,10,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8823949593273213,0.8826707498677555,0.8893772025146222,0.8848143039032329,0.003228420450613709,15
0.2656219005584717,0.006593678243175042,0.0,0.0,10,2,10,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.27888162930806476,0.024476715942814052,0.0,0.0,10,2,10,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.26653289794921875,0.003988492834925813,0.0,0.0,10,2,10,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
14.619696458180746,1.5186062910122444,0.2524689833323161,0.02561579962529185,10,4,2,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8169930591189687,0.8223112831016121,0.8293773212926085,0.8228938878377298,0.005072610018867463,236
21.66910394032796,1.9244083409854618,0.24951601028442383,0.030596697743139604,10,4,2,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8814415471811095,0.8825769363607993,0.8888269583865565,0.8842818139761551,0.0032471557226688387,50
21.303255081176758,1.8819700787129836,0.24280826250712076,0.03182841669257744,10,4,2,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8821991165516652,0.8824948731418296,0.8896035197624905,0.8847658364853285,0.0034228888975792295,19
0.2922972838083903,0.035298916698754505,0.0,0.0,10,4,2,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.27649370829264325,0.007314127474385449,0.0,0.0,10,4,2,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2709672451019287,0.005926652950952155,0.0,0.0,10,4,2,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
27.185230890909832,0.7441429115696687,0.42695164680480957,0.005388445706806513,10,4,2,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8177629823086995,0.8220699371693702,0.8290470856858576,0.8229600017213091,0.004649509539479159,232
43.00131916999817,3.7725860551565074,0.4565482934315999,0.05832285888016742,10,4,2,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8817921755889251,0.882942264621846,0.8888655565899302,0.8845333322669005,0.003099118356855613,35
44.74161338806152,3.9758067801985315,0.49235987663269043,0.0670632932008505,10,4,2,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8822446274458302,0.8828343934807441,0.8893655800360486,0.884814866987541,0.003226835181347992,14
0.2691044012705485,0.006927347069971269,0.0,0.0,10,4,2,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.26800235112508136,0.0027757211577556793,0.0,0.0,10,4,2,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.28365270296732586,0.011113438726194773,0.0,0.0,10,4,2,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
41.11503473917643,1.7163903227657553,0.6268721421559652,0.007321532450694305,10,4,2,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8177500435285263,0.8222925751822825,0.8294713378753772,0.823171318862062,0.004825372395469866,225
67.1175669034322,4.926277952559063,0.7319199244181315,0.08218990970929936,10,4,2,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8819448488619246,0.8828790532411817,0.8891161895918,0.8846466972316355,0.003183337444018275,26
59.550782918930054,0.7572422940237934,0.5952754815419515,0.010509857087869692,10,4,2,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8823892195909666,0.8827737679990952,0.889578974994133,0.884913987528065,0.0033023779728631316,7
0.3877115249633789,0.005599777495789767,0.0,0.0,10,4,2,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.3897571563720703,0.0040846334251477,0.0,0.0,10,4,2,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.3731112480163574,0.02308403779112851,0.0,0.0,10,4,2,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
15.98210326830546,1.7108045066534379,0.27364786465962726,0.031194298127628035,10,4,5,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8174519362617583,0.8220273975056719,0.829620194112073,0.8230331759598344,0.005018320934474637,229
20.388664484024048,0.2600584797886019,0.2231732209523519,0.0030557529327173557,10,4,5,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8814627218407327,0.8827409018570884,0.8890352175429651,0.8844129470802621,0.003309831235509892,43
22.78426782290141,1.9830495919231825,0.26071890195210773,0.03412770677897069,10,4,5,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8820037890987931,0.8825994620017754,0.8892351594550212,0.88461280351853,0.003277533356509546,28
0.2688133716583252,0.0023963626168221866,0.0,0.0,10,4,5,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2679289976755778,0.006179705759039609,0.0,0.0,10,4,5,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2651003996531169,0.004734081245572246,0.0,0.0,10,4,5,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
28.0609032313029,1.2986623929946097,0.46938180923461914,0.06330120109685065,10,4,5,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8179046063184008,0.8221358396801293,0.8296406135272318,0.8232270198419206,0.004852935325521995,222
44.48907017707825,3.0725518492155217,0.5018055438995361,0.04991314067641034,10,4,5,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8815981341217394,0.8828962879254046,0.8890693298502685,0.8845212506324708,0.0032593526200781118,37
45.8332626024882,2.801126746806341,0.4826689561208089,0.054035518503449044,10,4,5,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.882432836325709,0.8827995588985531,0.8894645761336688,0.8848989904526436,0.003231826193701723,8
0.27062320709228516,0.00328000112929849,0.0,0.0,10,4,5,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2598122755686442,0.0011706589247286866,0.0,0.0,10,4,5,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2604961395263672,0.003486006161997744,0.0,0.0,10,4,5,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
40.395697911580406,0.6582671807443486,0.6349124113718668,0.0981575496951261,10,4,5,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8180537141148403,0.8224358472963833,0.8297264877212034,0.8234053497108089,0.0048144478475407515,216
54.2930277188619,0.1450334261510697,0.592517614364624,0.09492267132154396,10,4,5,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8818778460673833,0.882896612903737,0.8891269223186523,0.8846337937632575,0.0032042289377416555,27
57.00783443450928,9.725028288261024,0.5971790154774984,0.11672944894188791,10,4,5,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8823437582173093,0.8827918677446885,0.8896702557837823,0.88493529391526,0.0033531177988455367,5
0.23575297991434732,0.0016604620171961793,0.0,0.0,10,4,5,300,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.28901243209838867,0.075467193390862,0.0,0.0,10,4,5,300,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.3335728645324707,0.06952688244213863,0.0,0.0,10,4,5,300,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'model__n_estimators': 300, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
12.911415656407675,2.461509752442363,0.22893842061360678,0.04047801362533861,10,4,10,100,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8178512247585306,0.8217538849085955,0.8289997214937845,0.822868277053637,0.004619065363879696,237
23.428773085276287,0.79269482880673,0.2778496742248535,0.004663941567121215,10,4,10,100,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.881508652111698,0.8826578466804473,0.8885014995860039,0.8842226661260497,0.0030617504658531523,52
18.598127524058025,3.4389650634383524,0.21770787239074707,0.04325649957888669,10,4,10,100,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8821252427866695,0.8827362159790397,0.8891761604052202,0.8846792063903098,0.003189594396326148,22
0.22476800282796225,0.0005336333450555288,0.0,0.0,10,4,10,100,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.2234795093536377,0.0023913686873367744,0.0,0.0,10,4,10,100,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2230666478474935,0.0007283935977941222,0.0,0.0,10,4,10,100,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 100, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
24.62054904301961,3.8238577626778874,0.4274088541666667,0.06951591468214,10,4,10,200,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8175763890353871,0.82281525795183,0.8293328925075193,0.8232415131649121,0.004809027178309134,220
42.63689637184143,7.0956134934465975,0.47103381156921387,0.0807131826595393,10,4,10,200,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8816477892633993,0.8828824113506154,0.8891457896973299,0.8845586634371149,0.0032825161507524982,32
32.19184819857279,0.15725331166547615,0.3495236237843831,0.0015706620109727503,10,4,10,200,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8823337117442935,0.8829313747526822,0.8895265245170019,0.8849305370046592,0.0032590004784807136,6
0.3806467056274414,0.00504632176962286,0.0,0.0,10,4,10,200,LatentDirichletAllocation(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 5}",,,,,,244
0.3278169631958008,0.07323245986053231,0.0,0.0,10,4,10,200,LatentDirichletAllocation(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 10}",,,,,,244
0.2749754587809245,0.07411938421880512,0.0,0.0,10,4,10,200,LatentDirichletAllocation(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200, 'reduce_dim': LatentDirichletAllocation(), 'reduce_dim__n_components': 'mle'}",,,,,,244
37.92707276344299,6.934420787542673,0.6401448249816895,0.13088243679670067,10,4,10,300,PCA(),5,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 5}",0.8179810690774438,0.8222254160886385,0.8291026371411622,0.8231030407690816,0.00458257481181136,226
54.14679948488871,8.149139626439647,0.5968282222747803,0.103175107260558,10,4,10,300,PCA(),10,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 10}",0.8820641932856729,0.8828821946983938,0.8890875968399584,0.8846779949413417,0.003135891500675845,24
55.28517643610636,10.04668242081071,0.5967268943786621,0.12450201090463432,10,4,10,300,PCA(),mle,"{'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300, 'reduce_dim': PCA(), 'reduce_dim__n_components': 'mle'}",0.8825110137323339,0.8828671218938384,0.8896359392204316,0.8850046916155346,0.00327801200313752,1
